Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-04-12 00:00:00-04:00,24.78896351298609,24.910223292574422,24.75431786167514,24.892900466918945,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,24.87558059162564,25.03148604101605,24.858257763915592,24.94487190246582,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,24.96220295154004,24.979525784955403,24.892911617878582,24.910234451293945,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,24.892911617878582,24.96220295154004,24.806297450801758,24.910234451293945,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,24.92755728470931,24.96220295154004,24.875588784463215,24.910234451293945,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,24.910222810073936,24.979514111353698,24.788963032834356,24.806285858154297,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,24.771640295731395,24.806285946494654,24.52912074038857,24.685026168823242,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,24.737006407105522,24.737006407105522,24.59842373815815,24.667715072631836,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.56376608337142,24.77163998534635,24.355892181396484,24.355892181396484,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.303931153161187,24.373222475051882,24.217317000797816,24.251962661743164,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.269284864223803,24.35589901434594,23.992119583832952,24.061410903930664,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.026766603149238,24.32125473022461,24.026766603149238,24.32125473022461,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.286611849712013,24.33858034867716,24.234643350746865,24.269289016723633,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.32125195663875,24.373220443725586,24.182669324407193,24.373220443725586,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.459837832968656,24.546451989600982,24.40786933898926,24.407869338989258,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.44251808898237,24.563777923583984,24.338581087895275,24.563777923583984,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.615724008684836,24.73698373286555,24.581078373204633,24.65036964416504,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.650381851463614,24.806287288331617,24.650381851463614,24.71967315673828,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.685038494158395,24.702361328189383,24.61574715803444,24.63306999206543,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.65037458257158,24.65037458257158,24.546437655308452,24.581083297729492,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.61574715803444,24.771652664313336,24.61574715803444,24.63306999206543,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.633053042307623,24.736989974975586,24.563761753862313,24.736989974975586,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.63307262436705,24.71968680377762,24.63307262436705,24.702363967895508,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.598420483580377,24.598420483580377,24.390546507662794,24.407869338989258,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.407865812832657,24.477157128128137,24.373220155184917,24.39054298400879,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.459821421629304,24.477144241333008,24.355884503407083,24.477144241333008,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.49447307100377,24.511795894957803,24.373213303325535,24.459827423095703,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.45983244494214,24.962194442749027,24.3039269973469,24.962194442749023,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,24.962199003226203,25.031490325927734,24.910230511200055,25.031490325927734,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.04880541263346,25.083451063273337,24.788963032834356,24.806285858154297,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,24.85826595104785,24.996848618370766,24.85826595104785,24.910234451293945,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.014162925280772,25.014162925280772,24.962194442749027,24.962194442749023,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.031491966587456,25.291334443749264,25.01416913477667,25.274011611938477,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.308654907153105,25.308654907153105,25.152749435445795,25.187395095825195,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.17007813391063,25.17007813391063,24.944881288941023,25.06614112854004,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.152736045007096,25.395255538553997,25.118090403071825,25.30864143371582,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.2393659483169,25.360625770992414,25.13542895745218,25.274011611938477,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.2220407562046,25.2220407562046,25.135426605256093,25.187395095825195,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.118086138949714,25.118086138949714,24.996826412761678,25.10076332092285,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.15274467890943,25.15274467890943,25.014162063598633,25.014162063598633,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,24.944876424921386,24.944876424921386,24.78897094726563,24.788970947265625,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,24.875577926635742,24.979514881760963,24.840932274927336,24.875577926635742,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,24.858254815607996,24.910223292574422,24.806286338641566,24.892900466918945,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,24.979522414283462,25.03149090751706,24.892908258894128,24.996845245361328,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.031485752791355,25.048808580301937,24.962194442749027,24.962194442749023,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,24.996848618370766,25.01417145178613,24.910234451293945,24.910234451293945,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,24.91022596021728,24.962194442749027,24.84093465017495,24.962194442749023,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.01416720526182,25.048812866210934,24.962198713838145,25.048812866210938,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.03443854578425,25.03443854578425,24.84253692626953,24.84253692626953,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,24.9123106316912,24.9123106316912,24.859973844649833,24.894865036010742,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,24.92975715028138,24.92975715028138,24.87742036130248,24.912311553955078,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,24.91230523746342,24.91230523746342,24.68551254272461,24.68551254272461,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,24.755295334500747,25.016979217529297,24.755295334500747,25.016979217529297,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,24.999546051025394,25.06932845451744,24.98210045015238,24.99954605102539,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.1216457201087,25.278656005859375,25.086754545497435,25.278656005859375,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.24378317569727,25.24378317569727,25.12166397581484,25.15655517578125,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.19144637574766,25.24378317569727,25.12166397581484,25.15655517578125,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.191450349810392,25.191450349810392,25.051885527927787,25.086776733398438,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,24.999533737289322,25.016979329569356,24.859968999049048,24.94719696044922,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,24.91230523746342,24.982087605075364,24.650621358918638,24.68551254272461,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.668068741307117,24.790187893491805,24.668068741307117,24.75529670715332,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,24.772747505001906,25.086768248023056,24.737856311332887,25.03443145751953,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.034440837857456,25.104223251342773,24.98210402774347,25.104223251342773,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.069331130663112,25.104222336133763,25.03443992519246,25.086776733398438,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.104215689641197,25.173998082107193,24.929759708476215,25.069324493408203,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.08677277584843,25.22633757571407,25.069327175865226,25.15655517578125,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.139104048853795,25.139104048853795,24.999539279672096,25.051876068115234,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.069319878210568,25.086765473115378,24.947200713876907,24.982091903686523,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,24.9820967060465,24.9820967060465,24.894868714754438,24.964651107788086,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,24.94720347334699,25.03443145751953,24.82508429550543,25.03443145751953,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,24.99953362532739,25.016979217529297,24.92975125651978,25.016979217529297,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,24.982101740462056,25.016992944010187,24.84253692626953,24.84253692626953,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,24.894868714754438,24.96465110778809,24.877423116496026,24.964651107788086,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.034440837857456,25.156560061456762,25.034440837857456,25.104223251342773,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.121667938869088,25.139113541604413,24.99954871972181,25.086776733398438,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.03443145751953,25.086768248023056,24.999540263850513,25.03443145751953,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.08677178988916,25.243782183567188,25.051880591294044,25.173999786376953,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.1739962321956,25.1739962321956,24.999540263850513,25.03443145751953,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.069332044600117,25.19145126819942,25.069332044600117,25.104223251342773,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.15656097730001,25.226343393325806,25.034441749254864,25.12166976928711,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.12166976928711,25.174006581306458,25.051887353261314,25.12166976928711,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.121661287757696,25.121661287757696,25.034433297175205,25.069324493408203,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.139114458085434,25.156560061456762,25.069332044600117,25.104223251342773,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.174007254958397,25.313572090744724,25.121670441538527,25.243789672851562,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.226339340209964,25.243784941413427,25.191448137803032,25.22633934020996,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.2088937390065,25.29612174502382,25.2088937390065,25.22633934020996,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.296119975646885,25.296119975646885,25.069327175865226,25.15655517578125,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.173996892332042,25.20888808691601,25.173996892332042,25.191442489624023,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.20887453693989,25.400776004003102,25.20887453693989,25.33099365234375,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.313562192897233,25.418235778808594,25.313562192897233,25.418235778808594,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.505467307445542,25.610140907886496,25.48802170737205,25.557804107666016,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.57524970773951,25.57524970773951,25.522912907519032,25.557804107666016,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.505456809945517,25.575239181518555,25.488011217052257,25.575239181518555,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.470581889071045,25.540364305205486,25.470581889071045,25.522918701171875,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.522904864834157,25.802034378051754,25.522904864834157,25.802034378051758,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,25.802029582616445,25.924148721952694,25.767138399948944,25.819475173950195,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,25.83692169189453,25.976486427569856,25.73224814013804,25.83692169189453,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,25.767138399948944,25.819475173950195,25.767138399948944,25.819475173950195,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,25.83693771182608,25.959056931260776,25.83693771182608,25.924165725708008,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,25.90672187037116,25.99394989013672,25.871830662464937,25.99394989013672,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,25.906714335564644,26.01138792883965,25.906714335564644,25.95905113220215,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,25.976488287032495,26.011379473448926,25.854369134574988,25.871814727783203,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,25.85437196284292,25.92415434330943,25.819480772609662,25.889263153076172,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,25.889284586809385,25.924175805929075,25.679937272091248,25.714828491210938,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,25.714799053901064,25.714799053901064,25.45311521006896,25.62757110595703,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.52290033646252,25.697356251270875,25.52290033646252,25.67991065979004,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,25.749695517800074,25.924151449492484,25.71480433146159,25.906705856323242,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,25.993948136813547,25.993948136813547,25.924165725708004,25.924165725708008,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,25.854366356617696,25.854366356617696,25.732247217281444,25.819475173950195,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,25.714807201909892,25.906708748192802,25.627579226326752,25.889263153076172,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,25.854374060934063,25.871819657466407,25.767146078272344,25.784591674804688,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,25.769708662046092,25.787262959499802,25.69949147223125,25.734600067138672,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,25.769716538294144,25.82237944675115,25.523956298828125,25.523956298828125,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.559046795978634,25.594155376742343,25.17285240757786,25.436166763305664,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.523943823384226,25.681932471534473,25.488835234906393,25.64682388305664,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,25.71704097147942,25.80481244237184,25.68193238312245,25.78725814819336,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,25.7521553338998,25.76970963201425,25.681938141441996,25.7170467376709,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,25.910128570906945,25.997900009155273,25.910128570906945,25.997900009155273,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.015470566704405,26.015470566704405,25.927699073564376,25.945253372192383,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,25.945241010035293,26.015458171090867,25.822360978188033,25.85746955871582,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,25.857485825674875,25.91014872959682,25.752160017830985,25.80482292175293,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,25.769694287630053,25.962791451910658,25.734585712306306,25.927682876586914,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,25.962800979614258,25.962800979614258,25.892583803198804,25.962800979614258,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.015454314896278,26.015454314896278,25.839911438277547,25.927682876586914,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,25.945253403206184,26.05057919510012,25.910144805908207,25.910144805908203,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,25.9452419747477,25.9452419747477,25.822361938331436,25.839916229248047,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,25.910152476710575,25.927706780556584,25.681946526712444,25.875043869018555,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,25.92768287658691,25.98034573957253,25.92768287658691,25.927682876586914,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,25.962800979614258,25.98035527371812,25.945246685510394,25.962800979614258,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,25.98035527371812,25.98035527371812,25.92769239140653,25.962800979614258,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.068144500335162,26.296350479125973,25.997927276091833,26.296350479125977,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.419217095748678,26.489434284043025,26.348999907454328,26.436771392822266,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.419209506952967,26.419209506952967,26.331438046796976,26.366546630859375,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.331439104598292,26.38410198280749,26.173450469970703,26.173450469970703,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.261231470331598,26.261231470331598,26.155905675664492,26.208568572998047,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.226113348179897,26.226113348179897,26.138341884497905,26.173450469970703,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.20856392030125,26.31388969627031,26.050575256347656,26.050575256347656,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.068133308041478,26.155904800661148,25.997916113945745,26.12079620361328,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.103240966796875,26.12079526468981,26.01546947733219,26.103240966796875,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.068133308041478,26.138350502137214,26.068133308041478,26.12079620361328,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.15590937221901,26.384115292916224,26.15590937221901,26.31389808654785,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.296343784955756,26.331452388139944,26.278789483363663,26.31389808654785,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.278776111716994,26.401656160335577,26.278776111716994,26.38410186767578,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.348992338828175,26.401655214921767,26.20855800257859,26.366546630859375,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.348985753024017,26.348985753024017,25.910128561934343,26.033008575439453,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.03302792976239,26.03302792976239,25.734604817957965,25.752159118652344,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.681946526712444,25.875043869018555,25.576620703636387,25.875043869018555,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,25.892590507259218,25.98036200050416,25.82237331266326,25.910144805908203,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.085671465543772,26.103225753205646,25.910128588925037,25.927682876586914,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,25.92769891985001,26.12079620361328,25.857481725754276,26.12079620361328,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.12079244032703,26.191009624306403,26.033020960352815,26.050575256347656,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.103233299025106,26.261221933652696,26.085679006288707,26.173450469970703,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.22612387637964,26.22612387637964,26.085689478112545,26.155906677246094,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.2085723137967,26.296343821880413,26.103246504096244,26.278789520263672,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.29632861955283,26.29632861955283,26.06812283046459,26.13833999633789,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.103233356668493,26.155896234993985,25.997907600017513,26.068124771118164,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,25.980356193264488,26.0505733721652,25.962801898539308,26.015464782714844,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,25.945241010035293,25.962795300299184,25.76969810739635,25.85746955871582,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,25.997900009155273,26.01545429680494,25.857465707957946,25.997900009155273,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.068132371011,26.12079526468981,26.033023775225125,26.103240966796875,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.17345909918508,26.17345909918508,26.103241905089348,26.12079620361328,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.191007729966632,26.243670614142168,26.015464782714844,26.015464782714844,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,25.997900000152278,26.15588858894456,25.98034571250869,26.033008575439453,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.17345052776915,26.19100482054431,26.068124771118168,26.068124771118164,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.12078570486957,26.15589428780622,26.06812283046459,26.13833999633789,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.120778061474443,26.243658065795895,26.120778061474443,26.2436580657959,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.278786609649657,26.36655810801188,26.278786609649657,26.331449508666992,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.331452388139944,26.349006689732036,26.278789483363663,26.31389808654785,88800,0.0,0.0,0.0
